:START_ID|Source|:END_ID|:TYPE
ENTREZ:26807|NCBI_Entrez_Gene|MIM:611068|belongs_to
ENTREZ:196513|NCBI_Entrez_Gene|MIM:609843|belongs_to
ENTREZ:79915|NCBI_Entrez_Gene|MIM:609534|belongs_to
ENTREZ:9670|NCBI_Entrez_Gene|MIM:610411|belongs_to
ENTREZ:159989|NCBI_Entrez_Gene|MIM:617148|belongs_to
ENTREZ:56145|NCBI_Entrez_Gene|MIM:606309|belongs_to
ENTREZ:100124414|NCBI_Entrez_Gene|MIM:611010p|belongs_to
ENTREZ:1140|NCBI_Entrez_Gene|MIM:100710|belongs_to
ENTREZ:8898|NCBI_Entrez_Gene|MIM:603557|belongs_to
ENTREZ:66037|NCBI_Entrez_Gene|MIM:606165|belongs_to
ENTREZ:6092|NCBI_Entrez_Gene|MIM:602431|belongs_to
ENTREZ:54738|NCBI_Entrez_Gene|MIM:607150|belongs_to
ENTREZ:780913|NCBI_Entrez_Gene|MIM:609750p|belongs_to
ENTREZ:116138|NCBI_Entrez_Gene|MIM:611248|belongs_to
ENTREZ:284217|NCBI_Entrez_Gene|MIM:150320|belongs_to
ENTREZ:160365|NCBI_Entrez_Gene|MIM:607467|belongs_to
ENTREZ:387521|NCBI_Entrez_Gene|MIM:610994|belongs_to
ENTREZ:2171|NCBI_Entrez_Gene|MIM:605168|belongs_to
ENTREZ:728568|NCBI_Entrez_Gene|MIM:618812|belongs_to
ENTREZ:498|NCBI_Entrez_Gene|MIM:164360|belongs_to
ENTREZ:2013|NCBI_Entrez_Gene|MIM:602334|belongs_to
ENTREZ:203328|NCBI_Entrez_Gene|MIM:616429|belongs_to
ENTREZ:23406|NCBI_Entrez_Gene|MIM:606748|belongs_to
ENTREZ:100188893|NCBI_Entrez_Gene|MIM:616168|belongs_to
ENTREZ:746|NCBI_Entrez_Gene|MIM:617615|belongs_to
ENTREZ:391104|NCBI_Entrez_Gene|MIM:619650|belongs_to
ENTREZ:347252|NCBI_Entrez_Gene|MIM:610413|belongs_to
ENTREZ:7746|NCBI_Entrez_Gene|MIM:602246|belongs_to
ENTREZ:2302|NCBI_Entrez_Gene|MIM:602291|belongs_to
ENTREZ:10969|NCBI_Entrez_Gene|MIM:614443|belongs_to
ENTREZ:8110|NCBI_Entrez_Gene|MIM:601672|belongs_to
ENTREZ:55559|NCBI_Entrez_Gene|MIM:300540|belongs_to
ENTREZ:11145|NCBI_Entrez_Gene|MIM:613867|belongs_to
ENTREZ:3792|NCBI_Entrez_Gene|MIM:613883|belongs_to
ENTREZ:353135|NCBI_Entrez_Gene|MIM:612607|belongs_to
ENTREZ:51479|NCBI_Entrez_Gene|MIM:607927|belongs_to
ENTREZ:131601|NCBI_Entrez_Gene|MIM:608336|belongs_to
ENTREZ:219409|NCBI_Entrez_Gene|MIM:616542|belongs_to
ENTREZ:3809|NCBI_Entrez_Gene|MIM:604955|belongs_to
ENTREZ:10393|NCBI_Entrez_Gene|MIM:613745|belongs_to
ENTREZ:6345|NCBI_Entrez_Gene|MIM:604992|belongs_to
ENTREZ:116151|NCBI_Entrez_Gene|MIM:618722|belongs_to
ENTREZ:203|NCBI_Entrez_Gene|MIM:103000|belongs_to
ENTREZ:6003|NCBI_Entrez_Gene|MIM:607190|belongs_to
ENTREZ:116938|NCBI_Entrez_Gene|MIM:611071|belongs_to
ENTREZ:953|NCBI_Entrez_Gene|MIM:601752|belongs_to
ENTREZ:27253|NCBI_Entrez_Gene|MIM:611760|belongs_to
ENTREZ:8881|NCBI_Entrez_Gene|MIM:603461|belongs_to
ENTREZ:8645|NCBI_Entrez_Gene|MIM:603493|belongs_to
ENTREZ:55359|NCBI_Entrez_Gene|MIM:611433|belongs_to
ENTREZ:57062|NCBI_Entrez_Gene|MIM:606181|belongs_to
ENTREZ:56139|NCBI_Entrez_Gene|MIM:606316|belongs_to
ENTREZ:83871|NCBI_Entrez_Gene|MIM:610917|belongs_to
ENTREZ:104564225|NCBI_Entrez_Gene|MIM:616096|belongs_to
ENTREZ:643911|NCBI_Entrez_Gene|MIM:615624|belongs_to
ENTREZ:23247|NCBI_Entrez_Gene|MIM:616650|belongs_to
ENTREZ:692220|NCBI_Entrez_Gene|MIM:610143p|belongs_to
ENTREZ:51302|NCBI_Entrez_Gene|MIM:605994|belongs_to
ENTREZ:406898|NCBI_Entrez_Gene|MIM:300812|belongs_to
ENTREZ:8566|NCBI_Entrez_Gene|MIM:179020|belongs_to
ENTREZ:100134934|NCBI_Entrez_Gene|MIM:613130|belongs_to
ENTREZ:483|NCBI_Entrez_Gene|MIM:601867|belongs_to
ENTREZ:647135|NCBI_Entrez_Gene|MIM:614703|belongs_to
ENTREZ:63923|NCBI_Entrez_Gene|MIM:617472|belongs_to
ENTREZ:55297|NCBI_Entrez_Gene|MIM:617366|belongs_to
ENTREZ:23351|NCBI_Entrez_Gene|MIM:619579|belongs_to
ENTREZ:100381210|NCBI_Entrez_Gene|MIM:114200p|belongs_to
ENTREZ:8551|NCBI_Entrez_Gene|MIM:300165|belongs_to
ENTREZ:93991|NCBI_Entrez_Gene|MIM:300454p|belongs_to
ENTREZ:79008|NCBI_Entrez_Gene|MIM:615823|belongs_to
ENTREZ:5439|NCBI_Entrez_Gene|MIM:604150|belongs_to
ENTREZ:202018|NCBI_Entrez_Gene|MIM:612758|belongs_to
ENTREZ:10507|NCBI_Entrez_Gene|MIM:601866|belongs_to
ENTREZ:10189|NCBI_Entrez_Gene|MIM:604171|belongs_to
ENTREZ:57003|NCBI_Entrez_Gene|MIM:618260|belongs_to
ENTREZ:347|NCBI_Entrez_Gene|MIM:107740|belongs_to
ENTREZ:220202|NCBI_Entrez_Gene|MIM:609875|belongs_to
ENTREZ:90273|NCBI_Entrez_Gene|MIM:618191|belongs_to
ENTREZ:3188|NCBI_Entrez_Gene|MIM:300610|belongs_to
ENTREZ:653464|NCBI_Entrez_Gene|MIM:614704|belongs_to
ENTREZ:84817|NCBI_Entrez_Gene|MIM:616967|belongs_to
ENTREZ:10840|NCBI_Entrez_Gene|MIM:600249|belongs_to
ENTREZ:7753|NCBI_Entrez_Gene|MIM:603430|belongs_to
ENTREZ:6085|NCBI_Entrez_Gene|MIM:601822|belongs_to
ENTREZ:115908|NCBI_Entrez_Gene|MIM:610635|belongs_to
ENTREZ:8340|NCBI_Entrez_Gene|MIM:602800|belongs_to
ENTREZ:406955|NCBI_Entrez_Gene|MIM:612744|belongs_to
ENTREZ:1718|NCBI_Entrez_Gene|MIM:606418|belongs_to
ENTREZ:5146|NCBI_Entrez_Gene|MIM:600827|belongs_to
ENTREZ:2531|NCBI_Entrez_Gene|MIM:136440|belongs_to
ENTREZ:9262|NCBI_Entrez_Gene|MIM:604727|belongs_to
ENTREZ:9735|NCBI_Entrez_Gene|MIM:607363|belongs_to
ENTREZ:431705|NCBI_Entrez_Gene|MIM:608860|belongs_to
ENTREZ:201294|NCBI_Entrez_Gene|MIM:608897|belongs_to
ENTREZ:645811|NCBI_Entrez_Gene|MIM:618740|belongs_to
ENTREZ:131|NCBI_Entrez_Gene|MIM:600086|belongs_to
ENTREZ:8519|NCBI_Entrez_Gene|MIM:604456|belongs_to
ENTREZ:150709|NCBI_Entrez_Gene|MIM:609803|belongs_to
ENTREZ:3890|NCBI_Entrez_Gene|MIM:602766|belongs_to
ENTREZ:55030|NCBI_Entrez_Gene|MIM:609104|belongs_to
ENTREZ:4759|NCBI_Entrez_Gene|MIM:605528|belongs_to
ENTREZ:57763|NCBI_Entrez_Gene|MIM:605787|belongs_to
ENTREZ:64285|NCBI_Entrez_Gene|MIM:614403|belongs_to
ENTREZ:348158|NCBI_Entrez_Gene|MIM:614359|belongs_to
ENTREZ:51741|NCBI_Entrez_Gene|MIM:605131|belongs_to
ENTREZ:100188873|NCBI_Entrez_Gene|MIM:612009p|belongs_to
ENTREZ:57103|NCBI_Entrez_Gene|MIM:610775|belongs_to
ENTREZ:359787|NCBI_Entrez_Gene|MIM:608408|belongs_to
ENTREZ:1943|NCBI_Entrez_Gene|MIM:602756|belongs_to
ENTREZ:22937|NCBI_Entrez_Gene|MIM:601510|belongs_to
ENTREZ:2016|NCBI_Entrez_Gene|MIM:600034|belongs_to
ENTREZ:5373|NCBI_Entrez_Gene|MIM:601785|belongs_to
ENTREZ:93621|NCBI_Entrez_Gene|MIM:616905|belongs_to
ENTREZ:5992|NCBI_Entrez_Gene|MIM:603958|belongs_to
ENTREZ:78994|NCBI_Entrez_Gene|MIM:617423|belongs_to
ENTREZ:6892|NCBI_Entrez_Gene|MIM:601962|belongs_to
ENTREZ:11250|NCBI_Entrez_Gene|MIM:604838|belongs_to
ENTREZ:4216|NCBI_Entrez_Gene|MIM:602425|belongs_to
ENTREZ:29781|NCBI_Entrez_Gene|MIM:611230|belongs_to
ENTREZ:51477|NCBI_Entrez_Gene|MIM:611670|belongs_to
ENTREZ:4188|NCBI_Entrez_Gene|MIM:604971|belongs_to
ENTREZ:2649|NCBI_Entrez_Gene|MIM:602778|belongs_to
ENTREZ:5553|NCBI_Entrez_Gene|MIM:605601|belongs_to
ENTREZ:1674|NCBI_Entrez_Gene|MIM:125660|belongs_to
ENTREZ:83552|NCBI_Entrez_Gene|MIM:606227|belongs_to
ENTREZ:4893|NCBI_Entrez_Gene|MIM:164790|belongs_to
ENTREZ:5187|NCBI_Entrez_Gene|MIM:602260|belongs_to
ENTREZ:51319|NCBI_Entrez_Gene|MIM:613352|belongs_to
ENTREZ:441925|NCBI_Entrez_Gene|MIM:615687|belongs_to
ENTREZ:249|NCBI_Entrez_Gene|MIM:171760|belongs_to
ENTREZ:100188848|NCBI_Entrez_Gene|MIM:611630p|belongs_to
ENTREZ:100507043|NCBI_Entrez_Gene|MIM:615719|belongs_to
ENTREZ:54734|NCBI_Entrez_Gene|MIM:619558|belongs_to
ENTREZ:54454|NCBI_Entrez_Gene|MIM:615347|belongs_to
ENTREZ:350|NCBI_Entrez_Gene|MIM:138700|belongs_to
ENTREZ:5888|NCBI_Entrez_Gene|MIM:179617|belongs_to
ENTREZ:2957|NCBI_Entrez_Gene|MIM:600520|belongs_to
ENTREZ:23390|NCBI_Entrez_Gene|MIM:607799|belongs_to
ENTREZ:10939|NCBI_Entrez_Gene|MIM:604581|belongs_to
ENTREZ:57343|NCBI_Entrez_Gene|MIM:613840|belongs_to
ENTREZ:356|NCBI_Entrez_Gene|MIM:134638|belongs_to
ENTREZ:283989|NCBI_Entrez_Gene|MIM:608755|belongs_to
ENTREZ:466|NCBI_Entrez_Gene|MIM:123803|belongs_to
ENTREZ:29989|NCBI_Entrez_Gene|MIM:604606|belongs_to
ENTREZ:51294|NCBI_Entrez_Gene|MIM:605622|belongs_to
ENTREZ:7561|NCBI_Entrez_Gene|MIM:194556|belongs_to
ENTREZ:644890|NCBI_Entrez_Gene|MIM:614174|belongs_to
ENTREZ:448962|NCBI_Entrez_Gene|MIM:615649p|belongs_to
ENTREZ:124872|NCBI_Entrez_Gene|MIM:111730|belongs_to
ENTREZ:9863|NCBI_Entrez_Gene|MIM:606382|belongs_to
ENTREZ:114991|NCBI_Entrez_Gene|MIM:617077|belongs_to
ENTREZ:53339|NCBI_Entrez_Gene|MIM:608530|belongs_to
ENTREZ:4111|NCBI_Entrez_Gene|MIM:300177|belongs_to
ENTREZ:10626|NCBI_Entrez_Gene|MIM:609505|belongs_to
ENTREZ:123099|NCBI_Entrez_Gene|MIM:610862|belongs_to
ENTREZ:84662|NCBI_Entrez_Gene|MIM:608539|belongs_to
ENTREZ:51263|NCBI_Entrez_Gene|MIM:611838|belongs_to
ENTREZ:10296|NCBI_Entrez_Gene|MIM:606801|belongs_to
ENTREZ:100874345|NCBI_Entrez_Gene|MIM:618485|belongs_to
ENTREZ:1232|NCBI_Entrez_Gene|MIM:601268|belongs_to
ENTREZ:55617|NCBI_Entrez_Gene|MIM:608270|belongs_to
ENTREZ:79443|NCBI_Entrez_Gene|MIM:607182|belongs_to
ENTREZ:29969|NCBI_Entrez_Gene|MIM:614511|belongs_to
ENTREZ:2984|NCBI_Entrez_Gene|MIM:601330|belongs_to
ENTREZ:55142|NCBI_Entrez_Gene|MIM:613429|belongs_to
ENTREZ:64216|NCBI_Entrez_Gene|MIM:607055|belongs_to
ENTREZ:7857|NCBI_Entrez_Gene|MIM:118930|belongs_to
ENTREZ:6813|NCBI_Entrez_Gene|MIM:601717|belongs_to
ENTREZ:26254|NCBI_Entrez_Gene|MIM:605127|belongs_to
ENTREZ:10962|NCBI_Entrez_Gene|MIM:604684|belongs_to
ENTREZ:165679|NCBI_Entrez_Gene|MIM:610412|belongs_to
ENTREZ:406991|NCBI_Entrez_Gene|MIM:611020|belongs_to
ENTREZ:94027|NCBI_Entrez_Gene|MIM:608826|belongs_to
ENTREZ:506|NCBI_Entrez_Gene|MIM:102910|belongs_to
ENTREZ:284098|NCBI_Entrez_Gene|MIM:610275|belongs_to
ENTREZ:3747|NCBI_Entrez_Gene|MIM:176256|belongs_to
ENTREZ:11163|NCBI_Entrez_Gene|MIM:609229|belongs_to
ENTREZ:7538|NCBI_Entrez_Gene|MIM:190700|belongs_to
ENTREZ:200958|NCBI_Entrez_Gene|MIM:610360|belongs_to
ENTREZ:78987|NCBI_Entrez_Gene|MIM:607170|belongs_to
ENTREZ:353147|NCBI_Entrez_Gene|MIM:607728p|belongs_to
ENTREZ:166|NCBI_Entrez_Gene|MIM:600188|belongs_to
ENTREZ:4790|NCBI_Entrez_Gene|MIM:164011|belongs_to
ENTREZ:23059|NCBI_Entrez_Gene|MIM:616787|belongs_to
ENTREZ:4234|NCBI_Entrez_Gene|MIM:604466|belongs_to
ENTREZ:7881|NCBI_Entrez_Gene|MIM:601141|belongs_to
ENTREZ:80351|NCBI_Entrez_Gene|MIM:607128|belongs_to
ENTREZ:203100|NCBI_Entrez_Gene|MIM:610700|belongs_to
ENTREZ:9183|NCBI_Entrez_Gene|MIM:603954|belongs_to
ENTREZ:1612|NCBI_Entrez_Gene|MIM:600831|belongs_to
ENTREZ:2817|NCBI_Entrez_Gene|MIM:600395|belongs_to
ENTREZ:1600|NCBI_Entrez_Gene|MIM:603448|belongs_to
ENTREZ:9545|NCBI_Entrez_Gene|MIM:604350|belongs_to
ENTREZ:81671|NCBI_Entrez_Gene|MIM:611753|belongs_to
ENTREZ:940|NCBI_Entrez_Gene|MIM:186760|belongs_to
ENTREZ:4117|NCBI_Entrez_Gene|MIM:154235|belongs_to
ENTREZ:93627|NCBI_Entrez_Gene|MIM:616899|belongs_to
ENTREZ:4135|NCBI_Entrez_Gene|MIM:601783|belongs_to
ENTREZ:126549|NCBI_Entrez_Gene|MIM:619348|belongs_to
ENTREZ:6051|NCBI_Entrez_Gene|MIM:602675|belongs_to
ENTREZ:280636|NCBI_Entrez_Gene|MIM:607914|belongs_to
ENTREZ:1676|NCBI_Entrez_Gene|MIM:601882|belongs_to
ENTREZ:3549|NCBI_Entrez_Gene|MIM:600726|belongs_to
ENTREZ:246321|NCBI_Entrez_Gene|MIM:606874p|belongs_to
ENTREZ:123016|NCBI_Entrez_Gene|MIM:608132|belongs_to
ENTREZ:9655|NCBI_Entrez_Gene|MIM:607094|belongs_to
ENTREZ:9074|NCBI_Entrez_Gene|MIM:615798|belongs_to
ENTREZ:23694|NCBI_Entrez_Gene|MIM:300355p|belongs_to
ENTREZ:444|NCBI_Entrez_Gene|MIM:600582|belongs_to
ENTREZ:5922|NCBI_Entrez_Gene|MIM:601589|belongs_to
ENTREZ:1608|NCBI_Entrez_Gene|MIM:601854|belongs_to
ENTREZ:27201|NCBI_Entrez_Gene|MIM:606921|belongs_to
ENTREZ:81533|NCBI_Entrez_Gene|MIM:611803|belongs_to
ENTREZ:2968|NCBI_Entrez_Gene|MIM:601760|belongs_to
ENTREZ:5551|NCBI_Entrez_Gene|MIM:170280|belongs_to
ENTREZ:277|NCBI_Entrez_Gene|MIM:104701|belongs_to
ENTREZ:29993|NCBI_Entrez_Gene|MIM:606512|belongs_to
ENTREZ:5720|NCBI_Entrez_Gene|MIM:600654|belongs_to
ENTREZ:22881|NCBI_Entrez_Gene|MIM:610583|belongs_to
ENTREZ:55959|NCBI_Entrez_Gene|MIM:610013|belongs_to
ENTREZ:170691|NCBI_Entrez_Gene|MIM:607511|belongs_to
ENTREZ:3281|NCBI_Entrez_Gene|MIM:604553|belongs_to
ENTREZ:5336|NCBI_Entrez_Gene|MIM:600220|belongs_to
ENTREZ:5520|NCBI_Entrez_Gene|MIM:604941|belongs_to
ENTREZ:6750|NCBI_Entrez_Gene|MIM:182450|belongs_to
ENTREZ:22821|NCBI_Entrez_Gene|MIM:605182|belongs_to
ENTREZ:22879|NCBI_Entrez_Gene|MIM:608954|belongs_to
ENTREZ:115207|NCBI_Entrez_Gene|MIM:610521|belongs_to
ENTREZ:26010|NCBI_Entrez_Gene|MIM:613817|belongs_to
ENTREZ:284402|NCBI_Entrez_Gene|MIM:615063|belongs_to
ENTREZ:26030|NCBI_Entrez_Gene|MIM:617940|belongs_to
ENTREZ:1314|NCBI_Entrez_Gene|MIM:601924|belongs_to
ENTREZ:5354|NCBI_Entrez_Gene|MIM:300401|belongs_to
ENTREZ:116113|NCBI_Entrez_Gene|MIM:608924|belongs_to
ENTREZ:29882|NCBI_Entrez_Gene|MIM:606946|belongs_to
ENTREZ:533|NCBI_Entrez_Gene|MIM:603717|belongs_to
ENTREZ:147991|NCBI_Entrez_Gene|MIM:613894|belongs_to
ENTREZ:55280|NCBI_Entrez_Gene|MIM:616120|belongs_to
ENTREZ:417|NCBI_Entrez_Gene|MIM:601625|belongs_to
ENTREZ:1967|NCBI_Entrez_Gene|MIM:606686|belongs_to
ENTREZ:147183|NCBI_Entrez_Gene|MIM:616646|belongs_to
ENTREZ:4322|NCBI_Entrez_Gene|MIM:600108|belongs_to
ENTREZ:79033|NCBI_Entrez_Gene|MIM:609917|belongs_to
ENTREZ:9885|NCBI_Entrez_Gene|MIM:606731|belongs_to
ENTREZ:60412|NCBI_Entrez_Gene|MIM:608185|belongs_to
ENTREZ:4066|NCBI_Entrez_Gene|MIM:151440|belongs_to
ENTREZ:5589|NCBI_Entrez_Gene|MIM:177060|belongs_to
ENTREZ:7571|NCBI_Entrez_Gene|MIM:194527|belongs_to
ENTREZ:9081|NCBI_Entrez_Gene|MIM:400019|belongs_to
ENTREZ:10231|NCBI_Entrez_Gene|MIM:604876|belongs_to
ENTREZ:283673|NCBI_Entrez_Gene|MIM:616492|belongs_to
ENTREZ:25936|NCBI_Entrez_Gene|MIM:609174|belongs_to
ENTREZ:822|NCBI_Entrez_Gene|MIM:153615|belongs_to
ENTREZ:100736250|NCBI_Entrez_Gene|MIM:614237p|belongs_to
ENTREZ:100379198|NCBI_Entrez_Gene|MIM:117100p|belongs_to
ENTREZ:56917|NCBI_Entrez_Gene|MIM:619443|belongs_to
ENTREZ:3842|NCBI_Entrez_Gene|MIM:602901|belongs_to
ENTREZ:10531|NCBI_Entrez_Gene|MIM:618211|belongs_to
ENTREZ:50951|NCBI_Entrez_Gene|MIM:157700p|belongs_to
ENTREZ:26502|NCBI_Entrez_Gene|MIM:605349|belongs_to
ENTREZ:2036|NCBI_Entrez_Gene|MIM:602879|belongs_to
ENTREZ:63826|NCBI_Entrez_Gene|MIM:606477|belongs_to
ENTREZ:10887|NCBI_Entrez_Gene|MIM:607122|belongs_to
ENTREZ:1655|NCBI_Entrez_Gene|MIM:180630|belongs_to
ENTREZ:57057|NCBI_Entrez_Gene|MIM:606061|belongs_to
ENTREZ:8799|NCBI_Entrez_Gene|MIM:603867|belongs_to
ENTREZ:26749|NCBI_Entrez_Gene|MIM:300736|belongs_to
ENTREZ:84329|NCBI_Entrez_Gene|MIM:611227|belongs_to
ENTREZ:3866|NCBI_Entrez_Gene|MIM:148030|belongs_to
ENTREZ:2202|NCBI_Entrez_Gene|MIM:601548|belongs_to
ENTREZ:7534|NCBI_Entrez_Gene|MIM:601288|belongs_to
ENTREZ:140809|NCBI_Entrez_Gene|MIM:617583|belongs_to
ENTREZ:94003|NCBI_Entrez_Gene|MIM:606263p|belongs_to
ENTREZ:114327|NCBI_Entrez_Gene|MIM:608815|belongs_to
ENTREZ:11080|NCBI_Entrez_Gene|MIM:611327|belongs_to
ENTREZ:60496|NCBI_Entrez_Gene|MIM:607756|belongs_to
ENTREZ:100885775|NCBI_Entrez_Gene|MIM:619589|belongs_to
ENTREZ:5697|NCBI_Entrez_Gene|MIM:600781|belongs_to
ENTREZ:677769|NCBI_Entrez_Gene|MIM:615645|belongs_to
ENTREZ:58495|NCBI_Entrez_Gene|MIM:616441|belongs_to
ENTREZ:11075|NCBI_Entrez_Gene|MIM:600621|belongs_to
ENTREZ:6224|NCBI_Entrez_Gene|MIM:603682|belongs_to
ENTREZ:257019|NCBI_Entrez_Gene|MIM:607619|belongs_to
ENTREZ:407011|NCBI_Entrez_Gene|MIM:610723|belongs_to
ENTREZ:100526790|NCBI_Entrez_Gene|MIM:613636p|belongs_to
ENTREZ:3151|NCBI_Entrez_Gene|MIM:163910|belongs_to
ENTREZ:51213|NCBI_Entrez_Gene|MIM:300616|belongs_to
ENTREZ:140807|NCBI_Entrez_Gene|MIM:608246|belongs_to
ENTREZ:125988|NCBI_Entrez_Gene|MIM:616658|belongs_to
ENTREZ:2043|NCBI_Entrez_Gene|MIM:602188|belongs_to
ENTREZ:10144|NCBI_Entrez_Gene|MIM:613299|belongs_to
ENTREZ:10394|NCBI_Entrez_Gene|MIM:606814|belongs_to
ENTREZ:100529231|NCBI_Entrez_Gene|MIM:613545p|belongs_to
ENTREZ:8834|NCBI_Entrez_Gene|MIM:618817|belongs_to
ENTREZ:25788|NCBI_Entrez_Gene|MIM:604289|belongs_to
ENTREZ:8425|NCBI_Entrez_Gene|MIM:604710|belongs_to
ENTREZ:5301|NCBI_Entrez_Gene|MIM:602051|belongs_to
ENTREZ:5933|NCBI_Entrez_Gene|MIM:116957|belongs_to
ENTREZ:5081|NCBI_Entrez_Gene|MIM:167410|belongs_to
ENTREZ:8349|NCBI_Entrez_Gene|MIM:601831|belongs_to
ENTREZ:6491|NCBI_Entrez_Gene|MIM:181590|belongs_to
ENTREZ:984|NCBI_Entrez_Gene|MIM:176873|belongs_to
ENTREZ:26999|NCBI_Entrez_Gene|MIM:606323|belongs_to
ENTREZ:9862|NCBI_Entrez_Gene|MIM:607000|belongs_to
ENTREZ:284071|NCBI_Entrez_Gene|MIM:616934|belongs_to
ENTREZ:5319|NCBI_Entrez_Gene|MIM:172410|belongs_to
ENTREZ:3215|NCBI_Entrez_Gene|MIM:142960|belongs_to
ENTREZ:30010|NCBI_Entrez_Gene|MIM:604639|belongs_to
ENTREZ:842|NCBI_Entrez_Gene|MIM:602234|belongs_to
ENTREZ:100379218|NCBI_Entrez_Gene|MIM:613238p|belongs_to
ENTREZ:214|NCBI_Entrez_Gene|MIM:601662|belongs_to
ENTREZ:200765|NCBI_Entrez_Gene|MIM:612972|belongs_to
ENTREZ:26292|NCBI_Entrez_Gene|MIM:606535|belongs_to
ENTREZ:1131|NCBI_Entrez_Gene|MIM:118494|belongs_to
ENTREZ:25871|NCBI_Entrez_Gene|MIM:617089|belongs_to
ENTREZ:84893|NCBI_Entrez_Gene|MIM:607222|belongs_to
ENTREZ:5317|NCBI_Entrez_Gene|MIM:601975|belongs_to
ENTREZ:84645|NCBI_Entrez_Gene|MIM:619678|belongs_to
ENTREZ:2348|NCBI_Entrez_Gene|MIM:136430|belongs_to
ENTREZ:340205|NCBI_Entrez_Gene|MIM:609714|belongs_to
ENTREZ:2921|NCBI_Entrez_Gene|MIM:139111|belongs_to
ENTREZ:6315|NCBI_Entrez_Gene|MIM:603680|belongs_to
ENTREZ:22820|NCBI_Entrez_Gene|MIM:615525|belongs_to
ENTREZ:7855|NCBI_Entrez_Gene|MIM:601723|belongs_to
ENTREZ:6744|NCBI_Entrez_Gene|MIM:118990|belongs_to
ENTREZ:6493|NCBI_Entrez_Gene|MIM:600892|belongs_to
ENTREZ:2976|NCBI_Entrez_Gene|MIM:604883|belongs_to
ENTREZ:51282|NCBI_Entrez_Gene|MIM:610416|belongs_to
ENTREZ:449619|NCBI_Entrez_Gene|MIM:614013|belongs_to
ENTREZ:89780|NCBI_Entrez_Gene|MIM:606359|belongs_to
ENTREZ:90952|NCBI_Entrez_Gene|MIM:614281|belongs_to
ENTREZ:219681|NCBI_Entrez_Gene|MIM:611226|belongs_to
ENTREZ:25822|NCBI_Entrez_Gene|MIM:611328|belongs_to
ENTREZ:375484|NCBI_Entrez_Gene|MIM:618102|belongs_to
ENTREZ:1854|NCBI_Entrez_Gene|MIM:601266|belongs_to
ENTREZ:83953|NCBI_Entrez_Gene|MIM:605484|belongs_to
ENTREZ:134829|NCBI_Entrez_Gene|MIM:616945|belongs_to
ENTREZ:780895|NCBI_Entrez_Gene|MIM:126900p|belongs_to
ENTREZ:442901|NCBI_Entrez_Gene|MIM:613701|belongs_to
ENTREZ:5042|NCBI_Entrez_Gene|MIM:604680|belongs_to
ENTREZ:60498|NCBI_Entrez_Gene|MIM:161950p|belongs_to
ENTREZ:868|NCBI_Entrez_Gene|MIM:604491|belongs_to
ENTREZ:51128|NCBI_Entrez_Gene|MIM:607690|belongs_to
ENTREZ:8346|NCBI_Entrez_Gene|MIM:602807|belongs_to
ENTREZ:80834|NCBI_Entrez_Gene|MIM:606226|belongs_to
ENTREZ:7556|NCBI_Entrez_Gene|MIM:194538|belongs_to
ENTREZ:10301|NCBI_Entrez_Gene|MIM:605765|belongs_to
ENTREZ:58486|NCBI_Entrez_Gene|MIM:615251|belongs_to
ENTREZ:460|NCBI_Entrez_Gene|MIM:600904|belongs_to
ENTREZ:5733|NCBI_Entrez_Gene|MIM:176806|belongs_to
ENTREZ:9061|NCBI_Entrez_Gene|MIM:603262|belongs_to
ENTREZ:23660|NCBI_Entrez_Gene|MIM:611272|belongs_to
ENTREZ:643669|NCBI_Entrez_Gene|MIM:617634|belongs_to
ENTREZ:1380|NCBI_Entrez_Gene|MIM:120650|belongs_to
ENTREZ:1995|NCBI_Entrez_Gene|MIM:603458|belongs_to
ENTREZ:84166|NCBI_Entrez_Gene|MIM:613537|belongs_to
ENTREZ:574442|NCBI_Entrez_Gene|MIM:614523|belongs_to
ENTREZ:25831|NCBI_Entrez_Gene|MIM:618649|belongs_to
ENTREZ:55819|NCBI_Entrez_Gene|MIM:619163|belongs_to
ENTREZ:64332|NCBI_Entrez_Gene|MIM:608004|belongs_to
ENTREZ:1595|NCBI_Entrez_Gene|MIM:601637|belongs_to
ENTREZ:9194|NCBI_Entrez_Gene|MIM:603654|belongs_to
ENTREZ:134860|NCBI_Entrez_Gene|MIM:608282|belongs_to
ENTREZ:51562|NCBI_Entrez_Gene|MIM:609431|belongs_to
ENTREZ:29102|NCBI_Entrez_Gene|MIM:608828|belongs_to
ENTREZ:644|NCBI_Entrez_Gene|MIM:109750|belongs_to
ENTREZ:6453|NCBI_Entrez_Gene|MIM:602442|belongs_to
ENTREZ:10907|NCBI_Entrez_Gene|MIM:611595|belongs_to
ENTREZ:100188823|NCBI_Entrez_Gene|MIM:610906p|belongs_to
ENTREZ:55644|NCBI_Entrez_Gene|MIM:610107|belongs_to
ENTREZ:100188867|NCBI_Entrez_Gene|MIM:611958p|belongs_to
ENTREZ:64110|NCBI_Entrez_Gene|MIM:609267|belongs_to
ENTREZ:5450|NCBI_Entrez_Gene|MIM:601206|belongs_to
ENTREZ:3578|NCBI_Entrez_Gene|MIM:146931|belongs_to
ENTREZ:574452|NCBI_Entrez_Gene|MIM:616036|belongs_to
ENTREZ:6712|NCBI_Entrez_Gene|MIM:604985|belongs_to
ENTREZ:100126793|NCBI_Entrez_Gene|MIM:618445|belongs_to
